id,name,genre,artists,album,popularity,duration_ms,explicit,Clusters,name_lower
7DkhndGTKaqkFxxKN7XlAh,manda um oi - ao vivo,sertanejo,"Guilherme & Benuto, Simone Mendes",Manda um Oi (Ao Vivo),65,166490,False,0,manda um oi - ao vivo
1p1ZPAtVQfcxFfwg84qzuI,sertanejo,sertanejo,"Luis Dillah, Edson Denizard",Que Nem Eu,0,209106,False,1,sertanejo
5SrDhKucxH1zQb8rmJN9G1,sertanejo automotivo 1.0 (remix),sertanejo,"Mc Tato, MC K.K, MARIHANNA, Love Funk, DJ Hunter, WZ Beat",Sertanejo Automotivo 1.0 (Remix),25,177230,True,1,sertanejo automotivo 1.0 (remix)
2IDf0IZ9dfw0uDYV2n1bJc,deja vu,sertanejo,"Luan Santana, Ana Castela",DEJA VU,68,199827,False,0,deja vu
2MZlBXOQ7YpoTOvIxnrsSW,sertanejo,sertanejo,Antônio Brother,Sertanejo,3,197093,False,1,sertanejo
08gW3ytnYk05Tosk6yQ77X,com ou sem mim - sertanejo,sertanejo,Rodrigo Sbardelatti,Resenha no Bar (Ao Vivo),23,178090,False,1,com ou sem mim - sertanejo
3wGCPlQ2wuOldRAyikdyWh,traindo no escuro - ao vivo,sertanejo,"Clayton & Romário, Simone Mendes",Traindo No Escuro (Ao Vivo),68,202561,False,0,traindo no escuro - ao vivo
01ubZNFx8DTHM91K1xgzPf,sertanejo,sertanejo,Porcas Borboletas,A Passeio,0,149586,False,1,sertanejo
5qZpfGE2BobLKP3d3BXntW,vinheta bate papo sertanejo 2,sertanejo,Word Hits,Vinheta Bate Papo Sertanejo 2,22,73179,False,1,vinheta bate papo sertanejo 2
0redQHBfejmPUhonR5ppGC,duas três,sertanejo,"Guilherme & Benuto, Ana Castela, Adriano Rhod",Duas Três,67,156942,False,0,duas três
4xs2UaAQLZ5vFJLq2h5Zhq,sertanejo,sertanejo,"Carlão Bueno, Zé Marcos",Só Modão Vol. 2,0,207600,False,1,sertanejo
0zoPRt1DSgIQSf1c1shbHd,o gavião / pode chorar / voa beija flor - pot-pourri sertanejo,sertanejo,Rodrigo Sbardelatti,Resenha no Bar (Ao Vivo),18,285354,False,3,o gavião / pode chorar / voa beija flor - pot-pourri sertanejo
4uqJelb9THHmJ3OCohg4ZJ,nosso quadro,sertanejo,"AgroPlay, Ana Castela",Nosso Quadro,58,173698,False,0,nosso quadro
15njOsmbNG9H8yhPkISRWe,sertanejo,sertanejo,Peão Carreiro & Praense,"Clássicos Da Música Caipira, Vol. 1",0,389760,False,3,sertanejo
0yZpRPOOgwI8iUwrwYnKtS,the club hits of today will be the show tunes of tomorrow,show-tunes,Pat The Bunny,"Probably Nothing, Possibly Everything",20,71010,True,1,the club hits of today will be the show tunes of tomorrow
57Pk2GU0ABFYBbbcgYxqki,"popular - from ""wicked"" original broadway cast recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),49,224386,False,0,"popular - from ""wicked"" original broadway cast recording/2003"
0FD6tpo88qkJmdaAyvR1yU,"one short day - from ""wicked"" original broadway cast recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),44,183853,False,0,"one short day - from ""wicked"" original broadway cast recording/2003"
5GL9ALxjPKpolgUxQnrAr1,i'm a martian,show-tunes,Marvin the Martian,Merrie Melodies (Songs From The Looney Tunes Show: Season One),30,70061,False,1,i'm a martian
3D4J0o9w44QKFrBrYrSVJY,what comes next?,show-tunes,Jonathan Groff,Hamilton (Original Broadway Cast Recording),57,99343,False,0,what comes next?
2oMCHQh9SuyzGPl4Qw6jwl,the world will know,show-tunes,"Jeremy Jordan, Newsies Original Broadway Cast",Newsies (Original Broadway Cast Recording),43,248765,False,0,the world will know
0gMW8XpPFPjoApDii5Tj1u,waving through a window,show-tunes,"Ben Platt, Original Broadway Cast of Dear Evan Hansen",Dear Evan Hansen (Original Broadway Cast Recording),55,236360,False,0,waving through a window
2fos7qVkEFxPREMUUOnm3l,singing in the shower,show-tunes,Veronica Jax,Workout Tunes,28,203490,False,1,singing in the shower
3cGmUgp7hF5Eb8NyuEmtCA,overture/and all that jazz,show-tunes,"Catherine Zeta-Jones, Renée Zellweger, Taye Diggs",Chicago - Music From The Miramax Motion Picture,46,364360,False,3,overture/and all that jazz
184HGdGIscUiPbDuqbvHuN,"defying gravity - from ""wicked"" original broadway cast recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),53,353920,False,0,"defying gravity - from ""wicked"" original broadway cast recording/2003"
3EbijO6ypCV40Nn9HPrF9R,"show you love - from ""beauty and the beet"" soundtrack",show-tunes,VeggieTales,Beauty And The Beet (Original Motion Picture Soundtrack),13,195013,False,1,"show you love - from ""beauty and the beet"" soundtrack"
6OG1S805gIrH5nAQbEOPY3,you'll be back,show-tunes,"Jonathan Groff, Original Broadway Cast of Hamilton",Hamilton (Original Broadway Cast Recording),64,208321,False,0,you'll be back
1tlfh7RSe2T39byWWM8J2L,"i'm not that girl (reprise) - from ""wicked"" original broadway cast recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),39,50173,False,0,"i'm not that girl (reprise) - from ""wicked"" original broadway cast recording/2003"
3raXh0ZKJ5sW0Rldq2y2lj,jeopardy main tv show theme,show-tunes,Toners,"Tunes Now: Themes, Vol. 2",20,31947,False,1,jeopardy main tv show theme
1bpnYrDCforv9ctJMzJRV8,"defying gravity - from ""wicked"" original broadway cast recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked,52,353920,False,0,"defying gravity - from ""wicked"" original broadway cast recording/2003"
4dNuWYZhWK0QhLUjQLGRkE,brooklyn's here,show-tunes,"Newsies Original Broadway Cast, Tommy Bracco",Newsies (Original Broadway Cast Recording),39,113473,False,0,brooklyn's here
7053iS2awtL0WbP9VhdXXy,show tunes,show-tunes,"EKwesco, Casey Nimbu$, Malik Q",Hwy 90,0,224024,True,1,show tunes
7HALdan8lALluglk1uW8Eq,fart fashion show,show-tunes,Mr Farts,Fart Tunes,12,88081,False,1,fart fashion show
0LgODbepSswNlLUK8EEH8v,anything goes,show-tunes,"Sutton Foster, Anything Goes New Broadway Company Orchestra",Anything Goes (New Broadway Cast Recording),39,348253,False,3,anything goes
7goE6wDBvkZoeWrFm0EdCg,you can't stop the beat,show-tunes,"Elijah Kelley, John Travolta, Queen Latifah, Nikki Blonsky, Zac Efron, Amanda Bynes, Motion Picture Cast of Hairspray",Hairspray (Soundtrack To The Motion Picture),53,324706,False,0,you can't stop the beat
5tss1t3JPChGNjNa7jPoQe,tv show theme from ''the mentalist'',show-tunes,Toners,"Tunes Now: Hits, Vol. 10",12,68675,False,1,tv show theme from ''the mentalist''
623THJKYEnBE8Sq9akV5eG,show tunes,show-tunes,J.C. Owenz,Notes To Self,0,140094,True,1,show tunes
7BYVb8ueEqGvcnPJWXihSt,"no good deed - from ""wicked"" original broadway cast recording/2003",show-tunes,"Stephen Schwartz, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked,38,211573,False,0,"no good deed - from ""wicked"" original broadway cast recording/2003"
0yPTvfkRZVkzuPVohGsWIZ,magnum p.i. (theme from ''magnum p.i.''),show-tunes,Toners,Tunes Now: Show Tunes,14,209737,False,1,magnum p.i. (theme from ''magnum p.i.'')
0XoVXIggK81o9urLqFc161,good morning baltimore,show-tunes,"Nikki Blonsky, Motion Picture Cast of Hairspray",Hairspray (Soundtrack To The Motion Picture),51,234093,False,0,good morning baltimore
6qkPk5xE1H94fFYfgRcDBt,a musical,show-tunes,"Brad Oscar, Brian D'Arcy James, 'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",Something Rotten! (Original Broadway Cast Recording),37,467906,False,3,a musical
1DbFDSgAGaM4QXYmNO54Jm,mork and mindy main tv show theme,show-tunes,Toners,"Tunes Now: Themes, Vol. 2",11,74710,False,1,mork and mindy main tv show theme
1s3o5GqisqVCKRiCG2gJSN,"oh, the thinks you can think - original broadway cast recording",show-tunes,"Lynn Ahrens, Stephen Flaherty, David Shiner",Seussical,32,231640,False,1,"oh, the thinks you can think - original broadway cast recording"
5XbYj1hE7I9LIWoGVBdYbF,bonanza main tv show theme,show-tunes,Toners,"Tunes Now: Themes, Vol. 2",10,39601,False,1,bonanza main tv show theme
1oTLAGqjOZpkQ41Wr8UqSy,chitty chitty bang bang: chitty chitty bang bang,show-tunes,"Richard M. Sherman, Robert B. Sherman, Michael Ball, Emma Williams, George Gillies, Carrie Fletcher, Robert Scott",Chitty Chitty Bang Bang (Original London Cast Recording),31,138240,False,1,chitty chitty bang bang: chitty chitty bang bang
1LtS82TmbO0SojcoJvOxE7,bugler's dream (original olympics opening ceremony theme),show-tunes,Toners,Tunes Now: Show Tunes V2,11,41273,False,1,bugler's dream (original olympics opening ceremony theme)
0fH5j1WldIZXbycGSnHA9h,"one short day - from ""wicked"" original broadway cast recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked,34,183853,False,0,"one short day - from ""wicked"" original broadway cast recording/2003"
68vmsStm9GfHlvWSaAnieU,meditative shower melodies,show-tunes,Tranquil Bath Tunes,Shower Serenity Symphony,10,124624,False,1,meditative shower melodies
55dcu9Iz7r58VEmTqk4LP4,"no good deed - from ""wicked"" original broadway cast recording/2003",show-tunes,"Stephen Schwartz, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),44,211573,False,0,"no good deed - from ""wicked"" original broadway cast recording/2003"
6Jike9RbNOGu0cAubXJ6PF,suppertime,show-tunes,Soundtrack/Cast Album,Little Shop Of Horrors - New Broadway Cast,30,149346,False,1,suppertime
5HzV57Cc4id8bLDAw6w3av,some like it hot (from ''some like it hot'') [made famous by marilyn monroe],show-tunes,Toners,Tunes Now: Show Tunes V2,10,79334,False,1,some like it hot (from ''some like it hot'') [made famous by marilyn monroe]
3SnXIPWciHwAS04oKdPC0l,seasons of love - from the motion picture rent,show-tunes,Cast Of Rent,Seasons of Love (From the Motion Picture RENT),46,183546,False,0,seasons of love - from the motion picture rent
1QeLYwJk0KrPHX1KPea4Oo,somewhere that's green,show-tunes,Soundtrack/Cast Album,Little Shop Of Horrors - New Broadway Cast,34,250506,False,3,somewhere that's green
39oo3E6ig9KU61yZ2XXAUe,grilled cheese (feat. billy west),show-tunes,"Elmer Fudd, Billy West",Merrie Melodies (Songs From The Looney Tunes Show: Season One),19,77983,False,1,grilled cheese (feat. billy west)
5HZCMnScUwekum55mcRdjK,"i'm not that girl - from ""wicked"" original broadway cast recording/2003",show-tunes,"Stephen Schwartz, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),45,178760,False,0,"i'm not that girl - from ""wicked"" original broadway cast recording/2003"
1mGnIAxWGb2DBnlqwCqOuO,prologue: into the woods,show-tunes,Original Broadway Cast of Into the Woods,Into the Woods (Original Broadway Cast Recording),31,718600,False,3,prologue: into the woods
2BxXhqgYx9lEZdJipB2EqS,show me the way - live,show-tunes,Peter Frampton,Throwback Tunes: Classic Rock,14,278816,False,3,show me the way - live
4iAfHjwc9oAIXEXwYba8dG,welcome to the 60's,show-tunes,"Nikki Blonsky, John Travolta, Motion Picture Cast of Hairspray",Hairspray (Soundtrack To The Motion Picture),43,312933,False,3,welcome to the 60's
1mOzw85duE3UegWXtoQB4s,the show must go on - original film version,show-tunes,"Jim Broadbent, Nicole Kidman, Anthony Weigh",Moulin Rouge 2,31,184186,False,1,the show must go on - original film version
0vatWsX7RSNbNQpQJWxRMn,shower serenity symphony,show-tunes,Tranquil Bath Tunes,Shower Serenity Symphony,14,125995,False,1,shower serenity symphony
0pB7Zi5EG1bKhGh01LSQ01,"mama, i'm a big girl now",show-tunes,"Marissa Jaret Winokur, Laura Bell Bundy, Kerry Butler, Hairspray Ensemble, Original Broadway Cast of Hairspray",Hairspray (Original Broadway Cast Recording),30,198333,False,1,"mama, i'm a big girl now"
2nsLIrGIYosAoS9EJ4vjVQ,boardwalk empire theme (straight up & down) [main tv show theme],show-tunes,Toners,"Tunes Now: Themes, Vol. 2",15,94093,False,1,boardwalk empire theme (straight up & down) [main tv show theme]
2dID0sfihq1i6NzMV9Anv1,and then there were none - original broadway cast recording/2006,show-tunes,"John Gallagher Jr., Brian Johnson, Jonathan B. Wright, Gideon Glick, Skylar Astin, Jonathan Groff",Spring Awakening (Original Broadway Cast Recording),31,256173,True,3,and then there were none - original broadway cast recording/2006
2evbZdRlvauZBEOEjNYHjx,puttin' on the ritz (puttin' on the ritz),show-tunes,Leo Reisman & His Orchestra,Show Tunes of the 1920's Vol. 2,14,168946,False,1,puttin' on the ritz (puttin' on the ritz)
1AD6IcfzMTyQGrNsH37SMV,something to believe in,show-tunes,"Jeremy Jordan, Kara Lindsay",Newsies (Original Broadway Cast Recording),38,211704,False,0,something to believe in
4dEihUMskQVhxeVIvJjR5B,singer songwriter,singer-songwriter,Okkervil River,The Stand Ins,20,229666,False,1,singer songwriter
4qd9143Nzjhf6fJPnE3X8r,singer songwriter (feat. ez kim),singer-songwriter,"CRUCiAL STAR, EZ Kim",Maze Garden,19,240072,False,1,singer songwriter (feat. ez kim)
3qH0m7wpuzGNbsMuM4EEcP,morning song,singer-songwriter,Jewel,Pieces Of You,32,215840,False,1,morning song
4DWSITIa6rcYGVvMZzhnv3,sing the singer/songwriter song,singer-songwriter,A Verbal Equinox,And the Ringmaster Is Pleased to Introduce...,22,102613,False,1,sing the singer/songwriter song
3Bw4udoqLBBDpEMJgMt9Um,angel standing by,singer-songwriter,Jewel,Lullaby,35,165986,False,0,angel standing by
5xutHXpoqLI3DjXI4f0pqi,singer-songwriter,singer-songwriter,Fantastico Ensemble,Enjoyable Time in a Cafe,0,78143,False,1,singer-songwriter
3AzocTnHsK24icENzqKL7m,whisper of the echo (gefühlvolle singer-songwriter ballade),singer-songwriter,VibeVista,Whisper of the Echo (Gefühlvolle Singer-Songwriter Ballade),0,239999,False,1,whisper of the echo (gefühlvolle singer-songwriter ballade)
3uuxgaAk5CgNXUkxpdb1YK,the day we fell in love,singer-songwriter,"Nick Kingsley, James Grinder",Singer Songwriter 5,30,169377,False,1,the day we fell in love
6sPBFfag3sL83mHKhzUxKC,strandserenade (poetische singer-songwriter ballade am meer),singer-songwriter,VibeVista,Strandserenade (Poetische Singer-Songwriter Ballade am Meer),0,236439,False,1,strandserenade (poetische singer-songwriter ballade am meer)
04EK0WBY4tOkCo5sJTqjxU,hope you think of me,singer-songwriter,Bleeding Fingers,Singer Songwriter 5,22,162340,False,1,hope you think of me
3n1xV4Q4IjJgssHYqC5xJH,bored,singer-songwriter,Billie Eilish,Pop & Indie Singer-Songwriter,25,180933,False,1,bored
2JWSJruU0fLaNN3fqrLGwV,the singer addresses his audience,singer-songwriter,The Decemberists,"What A Terrible World, What A Beautiful World",20,282986,False,3,the singer addresses his audience
7tTrTvxzNAXnnsWp0Actc6,losing you,singer-songwriter,Bleeding Fingers,Singer Songwriter 5,21,164241,False,1,losing you
28zSrc22pN7CSv01aKVxvg,singer-songwriter,singer-songwriter,Aidan Knight,Small Reveal,10,174413,False,1,singer-songwriter
7B5HaMKkrDyuF3vEvBswqt,wait,singer-songwriter,Sarah McLachlan,Fumbling Towards Ecstasy,29,249640,False,3,wait
5YAPFqgUqfm2v0xcImzBcH,3 minute song,singer-songwriter,Josh Wilson,Christian Music's Best - Singer-Songwriters,13,179337,False,1,3 minute song
080wwPmviKIpHDjDifzlvs,i'm sensitive,singer-songwriter,Jewel,Pieces Of You,29,176693,False,1,i'm sensitive
2Zig3M77yerwb0YFRdLHgV,be happy for me,singer-songwriter,The Kinnardlys,Singer-Songwriter,10,208138,False,1,be happy for me
1UXHK1EVHQj1o4EF6Q4zmb,song for my father,singer-songwriter,Sarah McLachlan,Shine On,33,196933,False,1,song for my father
6XwOAseItm364tMGDx7UuL,"i miss you, i’m sorry",singer-songwriter,Gracie Abrams,Pop & Indie Singer-Songwriter,14,167538,False,1,"i miss you, i’m sorry"
2FbvAi2JKjQ9ZqmDvSGSzq,sound & light,singer-songwriter,The Singer and the Songwriter,Sound & Light,16,203733,False,1,sound & light
1mIvpZc5QwqKduFv3ecM2P,"가자, 밤으로",singer-songwriter,K.Y.C Singer-songwriter,"가자, 밤으로",9,257837,False,1,"가자, 밤으로"
60X8hU3xal7nh9NSRAzRsM,song in stone,singer-songwriter,Iron & Wine,Beast Epic,30,201609,False,1,song in stone
2muWU1VkeVPQdqz4e8uaXT,니가 나를 떠난 날,singer-songwriter,K.Y.C Singer-songwriter,"가자, 밤으로",8,234705,False,1,니가 나를 떠난 날
07ItvNMIe1xdbqy8xrbHV1,the songwriter,singer-songwriter,Father John Misty,God's Favorite Customer,22,225840,False,1,the songwriter
5DwydO1c6XwTKCW8Y2r28V,songwriter,singer-songwriter,Van Morrison,Days Like This,21,171333,False,1,songwriter
2GVvI0L4ejlrUH7HHwYiBU,gold,singer-songwriter,Tolan Shaw,Singer Songwriter: Indie Pop (Deluxe Version),46,185071,False,0,gold
7mls0BUia2WSmSTA3ohDf7,i’m sorry,singer-songwriter,"Nick Kingsley, James Grinder",Singer Songwriter 5,16,157943,False,1,i’m sorry
0RRh8TchxnFLhz3oLCYXdu,never seen nothing like you,singer-songwriter,Nate Highfield,Singer-Songwriter 2,15,230249,False,1,never seen nothing like you
4LWrnnStSFx4dsiVLsgPun,out of the blue,singer-songwriter,Stu Larsen,Songs I Wrote,36,216661,False,0,out of the blue
0LaQWKAaWuLWQmD3kwwvCr,it's all good,singer-songwriter,Kyle Tredway,Singer-Songwriter 2,11,240047,False,1,it's all good
6fcRYxHcr2E7nTmiNMHZDa,your mind,singer-songwriter,K.Y.C Singer-songwriter,"가자, 밤으로",5,270857,False,1,your mind
60JIZke8vp160M9H3AD1uV,take a drink,singer-songwriter,SingerGee$,Distant Dreams,22,77557,False,1,take a drink
6bgTlI3zvwHQdpEngD2QuO,when it’s good,singer-songwriter,Bleeding Fingers,Songwriter Pop,26,146389,False,1,when it’s good
4N9qlZyxlFudl25BjoL0Iy,never meant to be,singer-songwriter,Tony Rice,Night Flyer: The Singer Songwriter Collection,21,247253,False,1,never meant to be
2Jd3NwcCsiafMMMgv26XGa,songs that she sang in the shower - 2023 remaster,singer-songwriter,Jason Isbell,Southeastern (10 Year Anniversary Edition),20,238560,False,1,songs that she sang in the shower - 2023 remaster
0TwCxME0bZYncoqHHF9sSg,comfortably numb,singer-songwriter,Dar Williams,My Better Self,23,326173,False,3,comfortably numb
7br6QldlHATrpNjsQ8zZeU,won't be the same,singer-songwriter,Billy the Kid,Singer-Songwriter,9,206112,False,1,won't be the same
5R4fZZH6sfq0ctdU2oAjsw,the work,singer-songwriter,The Singer and the Songwriter,The Work,17,269213,False,3,the work
5i1ehnzaCkj0uxprlwKtIl,barrooms to bedrooms,singer-songwriter,David Wills,The Singer the Songwriter,14,152437,False,1,barrooms to bedrooms
3OeFixYaFfs6KvKDlzP2LN,what's simple is true,singer-songwriter,Jewel,Spirit,23,215866,False,1,what's simple is true
3DLjO9iFIznY2PcX8c5wjt,there's a song on the jukebox,singer-songwriter,David Wills,The Singer the Songwriter,13,183720,False,1,there's a song on the jukebox
3iP7SpcISn7ShRFm7ehkTW,break my heart,singer-songwriter,"Nick Kingsley, James Grinder",Singer Songwriter 5,19,184224,False,1,break my heart
6qQPzp3PVW9AjeR6n1y5aj,when i pay you back someday,singer-songwriter,"Michael Feuerstack, Leif Vollebekk",Singer Songer,26,172731,False,1,when i pay you back someday
21XTMHDnuRC2ZS8vPkpUI0,surrounding me,singer-songwriter,"The Songwriter Initiative, Colby Key",Surrounding Me,11,265549,False,3,surrounding me
3LNgBFTqXBHjl9j6Lv5PRK,i'm the only one,singer-songwriter,Melissa Etheridge,20 #1’s: Singer-Songwriters,4,294013,False,3,i'm the only one
5c4T0gvgzWRLLFrfjsF5Xu,stronger woman,singer-songwriter,Jewel,Greatest Hits,18,231373,False,1,stronger woman
0ptKXVvF6qrNAjm9HGG0Rw,close to you,singer-songwriter,Michael Prins,De Beste Singer Songwriter van Nederland 2,43,290680,False,0,close to you
1KPELk77TgAWFlsZgZspkN,singers,singer-songwriter,The Tallest Man On Earth,Dark Bird Is Home,17,187506,False,1,singers
0Sc9gR17FPe35uRtVe1rD3,bunga terakhir,singer-songwriter,Bebi Romeo,The Singer-Songwriter,36,290053,False,3,bunga terakhir
00Mb3DuaIH1kjrwOku9CGU,sk8er boi,ska,Avril Lavigne,Let Go,72,204000,False,0,sk8er boi
3OusR69EEggBUMr6IIFVU1,skate,ska,"Bruno Mars, Anderson .Paak, Silk Sonic",Verano caliente ritmos para la aventura 2024 Top Hits 2,2,203122,False,1,skate
3WTWh2WDk4j8GUCGj4xfOd,skate,ska,"Bruno Mars, Anderson .Paak, Silk Sonic",An Evening With Silk Sonic,55,203122,False,0,skate
16qqfJJwFhKZYRGEj0pSqH,skate vibration,ska,Charlie Brown Jr.,¡Hora de Patinar!,0,123933,False,1,skate vibration
3M2l5Rh3qLjHzgVEWbyAbZ,skanka,ska,Hamdi,Skanka,41,221147,False,0,skanka
0x64vgR9XXJStiX3Rj3IJw,skal,ska,Miracle Of Sound,Level 12,56,168927,False,0,skal
5NiGZ1JTKhTWg6IQ7mkzQ2,rain,ska,skaiwater,rain,48,165750,True,0,rain
1cpANF6zMBoFoxkoIjZHjv,skating in central park,ska,"Bill Evans, Jim Hall",Undercurrent,51,324200,False,0,skating in central park
3h5Qa2cGAYPoyyQnrrqrPA,skateboard p,ska,MadeinTYO,"Thank You, Mr. Tokyo",19,178586,False,1,skateboard p
5pZctiRuY12nxYpxM3VbPH,skal brothers,ska,Tommy Flanagan,Keyboard Virtuoso,43,152693,False,0,skal brothers
623rRTKwGmgjH6sjE9uWLh,scatman (ski-ba-bop-ba-dop-bop),ska,Scatman John,Scatman's World,64,215973,False,0,scatman (ski-ba-bop-ba-dop-bop)
33OeHNGJA124QytVD0BeQK,skat (feat. dababy),ska,"Tory Lanez, DaBaby",SKAT (feat. DaBaby),46,231414,True,0,skat (feat. dababy)
72UCHNyJcymw81x0AKevho,skateboard p (feat. big sean),ska,"MadeinTYO, Big Sean",Skateboard P (feat. Big Sean),44,242306,True,0,skateboard p (feat. big sean)
5SQaQWvBDEAeug4EPyYEGE,skankin' sweet,ska,Chronixx,Chronology,53,252125,False,0,skankin' sweet
7ix0dWaQaKHWY9TfJrETXg,skante,ska,Bodybox,Skante,38,112547,False,0,skante
43P5sm3VJt3zLUhDk9kDDB,skandalouz (ft. nate dogg),ska,"2Pac, Nate Dogg",All Eyez On Me,48,248693,True,0,skandalouz (ft. nate dogg)
7dRrGFypClyo0iNxSyxpnD,skateaway,ska,Dire Straits,Making Movies,38,378960,False,3,skateaway
4GYGVb83KdpBszyMhaPh9O,skater dater (feat. bb trickz & elvia),ska,"Eyedress, Bb trickz, Elvia",Vampire in Beverly Hills,44,154607,False,0,skater dater (feat. bb trickz & elvia)
1dkGTWxlpBpcFl3AfAPCcj,skate or die,ska,Teenage Bottlerocket,They Came From The Shadows,43,110800,False,0,skate or die
0Wi8ckTnmZX6N2HHRqyOf3,sk8er boi,ska,Avril Lavigne,Let Go (20th Anniversary Edition),37,204746,False,0,sk8er boi
2UGyOB1uHT8j5oYuy62HuA,skate odyssey,ska,"Ghostface Killah, Raekwon, October London",Set The Tone (Guns & Roses),41,218204,True,0,skate odyssey
7jvCeWOSnJs2N3spqobWnO,skate,ska,"Bruno Mars, Anderson .Paak, Silk Sonic",An Evening With Silk Sonic,63,203122,False,0,skate
5l3WuDoedz1fLprvB9DJCI,skateboard p (mixtape),ska,MadeinTYO,"Thank You, Mr. Tokyo",38,179506,True,0,skateboard p (mixtape)
5PEh1I6fovvn6nFcOhA8fW,ska,ska,"Mozzik, Elvana Gjata",Ska,28,168600,True,1,ska
4V9a1tTBFRPwLc1Z8HL2JU,ska,ska,"Mozzik, Elvana Gjata",LAMBOZIKI,26,168600,True,1,ska
7bsWsruF2goiu8b8BvYNlP,ska,ska,Skankin' Pickle,Skafunkrastapunk,4,170906,False,1,ska
1TBfhDzaN6541L0lUOuMqD,ska,ska,"Sugar Minott, Beenie Man, Top Secret Music, Junior Cat",Ska,6,220087,False,1,ska
1at6LGnGffF7wvmDOisbMG,skateboard,ska,Passion Mango,Passion Mango,39,111957,False,0,skateboard
2oMNJ8qXU05xhQIWsJFRBZ,ska,ska,Mr. Oizo,Stade 2,6,183346,False,1,ska
